frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,357919.696232,134462.000000,0.000000
4,437742.115779,147507.000000,0.000000
8,427682.982799,164136.000000,0.000000
16,574028.872724,198854.000000,0.000000
32,1119273.696536,222584.000000,0.000000
64,686072.255927,198607.000000,0.000000
128,503798.514112,137910.000000,0.000000
256,1091324.807879,268200.000000,0.000000
512,607472.354400,225308.000000,0.000000
1024,527184.349452,175611.000000,0.000000
2048,965818.142796,249508.000000,0.000000
4096,594362.856746,128592.000000,0.000000
8192,449678.240222,118692.000000,0.000000
16384,1423602.561793,290050.000000,0.000000
32768,1002497.531782,116052.000000,0.000000
65536,1402136.817617,197243.000000,0.000000
