frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,250162.017119,166413.000000,0.000000
4,73926.974921,24149.000000,0.000000
8,426306.762720,259521.000000,0.000000
16,127912.521393,50619.000000,0.000000
32,292582.926322,129299.000000,0.000000
64,293075.632817,212260.000000,0.000000
128,614159.233777,248881.000000,0.000000
256,125593.063610,43283.000000,0.000000
512,230060.296183,74571.000000,0.000000
1024,620074.403862,249622.000000,0.000000
2048,333123.783681,131019.000000,0.000000
4096,211651.538542,143072.000000,0.000000
8192,287980.421328,118807.000000,0.000000
16384,920967.052518,258074.000000,0.000000
32768,849641.616631,239930.000000,0.000000
65536,639985.619686,135092.000000,0.000000
