frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,183039.396519,102659.000000,0.000000
4,148108.000847,58418.000000,0.000000
8,211688.883076,59413.000000,0.000000
16,346324.079384,165938.000000,0.000000
32,179273.079965,54520.000000,0.000000
64,356044.943593,121216.000000,0.000000
128,224722.691865,68091.000000,0.000000
256,377063.119757,149717.000000,0.000000
512,304458.899937,103025.000000,0.000000
1024,265092.563089,122982.000000,0.000000
2048,781691.876612,202887.000000,0.000000
4096,531662.202104,203863.000000,0.000000
8192,227580.507871,114728.000000,0.000000
16384,923872.911652,198642.000000,0.000000
32768,172310.002057,55191.000000,0.000000
65536,987113.200909,230864.000000,0.000000
