frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,137765.778998,43812.000000,0.000000
4,448892.135109,162809.000000,0.000000
8,352787.014254,117692.000000,0.000000
16,652986.559582,221751.000000,0.000000
32,614283.867280,196830.000000,0.000000
64,876156.245976,298569.000000,0.000000
128,492362.097117,176950.000000,0.000000
256,559837.581766,170885.000000,0.000000
512,916603.483350,253868.000000,0.000000
1024,360582.718669,97482.000000,0.000000
2048,1008203.226536,279583.000000,0.000000
4096,1037923.625781,171666.000000,0.000000
8192,574570.862671,141445.000000,0.000000
16384,804024.063552,244152.000000,0.000000
32768,1015083.558591,279587.000000,0.000000
65536,1930446.560545,187084.000000,0.000000
