frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,678698.597774,98097.000000,0.000000
4,711766.783030,96679.000000,0.000000
8,1029766.114607,135693.000000,0.000000
16,1083902.358668,139820.000000,0.000000
32,1522727.853348,199350.000000,0.000000
64,1268565.383959,169124.000000,0.000000
128,673629.528606,98853.000000,0.000000
256,1660782.948389,195555.000000,0.000000
512,1250291.207874,178251.000000,0.000000
1024,2368263.344307,235210.000000,0.000000
2048,1670583.297085,188143.000000,0.000000
4096,1078542.934669,144105.000000,0.000000
8192,1129896.231438,82602.000000,0.000000
16384,3178242.865341,247280.000000,0.000000
32768,721181.894452,91486.000000,0.000000
65536,955071.839534,114754.000000,0.000000
