frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,337224.890518,235842.000000,0.000000
4,183048.786478,125785.000000,0.000000
8,350878.414499,160342.000000,0.000000
16,817913.669963,274810.000000,0.000000
32,418088.129745,203198.000000,0.000000
64,600914.511258,256438.000000,0.000000
128,183369.215181,52348.000000,0.000000
256,667844.344258,295588.000000,0.000000
512,652925.841602,286485.000000,0.000000
1024,540062.712002,232362.000000,0.000000
2048,393983.602508,205251.000000,0.000000
4096,425607.931378,163407.000000,0.000000
8192,859561.208379,258801.000000,0.000000
16384,436196.840222,197032.000000,0.000000
32768,415270.210577,216968.000000,0.000000
65536,792771.790758,157817.000000,0.000000
