frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,146517.408385,32823.000000,0.000000
4,850502.807789,252137.000000,0.000000
8,835604.269750,285886.000000,0.000000
16,631745.748424,170649.000000,0.000000
32,246688.316470,61597.000000,0.000000
64,357929.569775,152981.000000,0.000000
128,1028304.817537,267089.000000,0.000000
256,493190.541200,142171.000000,0.000000
512,523146.607452,129417.000000,0.000000
1024,224123.292147,62586.000000,0.000000
2048,312424.698111,84409.000000,0.000000
4096,796124.874265,182983.000000,0.000000
8192,499198.974517,98397.000000,0.000000
16384,1338189.322919,271624.000000,0.000000
32768,2544725.885407,229666.000000,0.000000
65536,837224.363940,189871.000000,0.000000
