frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,355646.077518,100398.000000,0.000000
4,469206.488804,147554.000000,0.000000
8,412579.918609,94462.000000,0.000000
16,765610.700124,258953.000000,0.000000
32,793388.374472,270970.000000,0.000000
64,405987.374480,93021.000000,0.000000
128,667010.371597,229639.000000,0.000000
256,790280.826581,183924.000000,0.000000
512,474171.497646,118142.000000,0.000000
1024,544700.411025,132139.000000,0.000000
2048,1104202.528365,284116.000000,0.000000
4096,1007644.201008,257027.000000,0.000000
8192,419835.102809,166984.000000,0.000000
16384,1724321.079479,220929.000000,0.000000
32768,866572.925654,246935.000000,0.000000
65536,1513917.514816,205013.000000,0.000000
