frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,630485.681419,96914.000000,0.000000
4,890905.447103,127070.000000,0.000000
8,516172.755237,69144.000000,0.000000
16,724996.930582,102484.000000,0.000000
32,1190641.290107,168644.000000,0.000000
64,1314542.152019,176320.000000,0.000000
128,1879038.578270,231438.000000,0.000000
256,1685896.039858,199756.000000,0.000000
512,642986.041490,96935.000000,0.000000
1024,801046.835688,115799.000000,0.000000
2048,929356.116464,113738.000000,0.000000
4096,2207829.806876,238696.000000,0.000000
8192,1657867.371041,156419.000000,0.000000
16384,1220996.175221,152094.000000,0.000000
32768,3947931.331811,291271.000000,0.000000
65536,2287409.570858,88178.000000,0.000000
