frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,102461.749063,34851.000000,0.000000
4,246371.040620,156157.000000,0.000000
8,81469.567803,39202.000000,0.000000
16,499878.470158,221844.000000,0.000000
32,239493.812029,148344.000000,0.000000
64,450743.474905,179307.000000,0.000000
128,852272.500434,286680.000000,0.000000
256,458629.611682,152777.000000,0.000000
512,622821.563525,225061.000000,0.000000
1024,743852.847778,256607.000000,0.000000
2048,314515.877674,129512.000000,0.000000
4096,394769.471350,121323.000000,0.000000
8192,752358.625972,288905.000000,0.000000
16384,527745.237300,219593.000000,0.000000
32768,750233.456150,184727.000000,0.000000
65536,702290.471062,248483.000000,0.000000
