frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,280626.624817,112970.000000,0.000000
4,173734.182086,87006.000000,0.000000
8,118742.021425,88254.000000,0.000000
16,250531.618683,187152.000000,0.000000
32,142087.410090,82994.000000,0.000000
64,212912.480322,88506.000000,0.000000
128,415185.868697,196926.000000,0.000000
256,431892.451004,264495.000000,0.000000
512,202855.872515,115411.000000,0.000000
1024,126282.570476,56448.000000,0.000000
2048,272013.800909,130260.000000,0.000000
4096,568218.420842,309651.000000,0.000000
8192,610538.625948,253842.000000,0.000000
16384,504418.030757,233344.000000,0.000000
32768,411721.810169,140545.000000,0.000000
65536,472145.004379,237511.000000,0.000000
