frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,138756.387266,26624.000000,0.000000
4,885933.314603,125461.000000,0.000000
8,1528678.542606,193808.000000,0.000000
16,509987.403177,92130.000000,0.000000
32,1626253.342069,192248.000000,0.000000
64,775672.609637,118345.000000,0.000000
128,936592.200393,114151.000000,0.000000
256,1522982.250878,189065.000000,0.000000
512,980567.532043,130249.000000,0.000000
1024,1400748.597653,182908.000000,0.000000
2048,1479275.258697,178829.000000,0.000000
4096,1049481.876933,161479.000000,0.000000
8192,2424454.881268,222215.000000,0.000000
16384,2316448.469193,224764.000000,0.000000
32768,2477652.465844,199957.000000,0.000000
65536,2531741.541048,185125.000000,0.000000
