frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,905638.874696,109917.000000,0.000000
4,474325.479723,78540.000000,0.000000
8,260310.232096,40990.000000,0.000000
16,1068698.224837,158027.000000,0.000000
32,660470.018227,98801.000000,0.000000
64,1183759.298162,168410.000000,0.000000
128,737352.890842,104476.000000,0.000000
256,2383335.383931,248734.000000,0.000000
512,1292271.897860,175471.000000,0.000000
1024,1155294.021134,169467.000000,0.000000
2048,907460.841699,111963.000000,0.000000
4096,1303872.848139,165437.000000,0.000000
8192,2027036.259768,179503.000000,0.000000
16384,1831871.310686,184489.000000,0.000000
32768,2747520.404168,205078.000000,0.000000
65536,3766469.402537,263258.000000,0.000000
