frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,205845.503857,113684.000000,0.000000
4,286429.211714,151894.000000,0.000000
8,33985.090878,9232.000000,0.000000
16,204690.255320,161360.000000,0.000000
32,412251.275245,377744.000000,0.000000
64,279864.675568,132460.000000,0.000000
128,211250.102542,151241.000000,0.000000
256,273433.390776,127753.000000,0.000000
512,591166.380164,268963.000000,0.000000
1024,145033.049199,93298.000000,0.000000
2048,180472.860361,87432.000000,0.000000
4096,351673.621999,175302.000000,0.000000
8192,243509.153569,113143.000000,0.000000
16384,155733.941596,64332.000000,0.000000
32768,229201.830638,135934.000000,0.000000
65536,521874.960826,264998.000000,0.000000
