frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,480666.516998,243668.000000,0.000000
4,408382.654472,250655.000000,0.000000
8,204270.477970,123895.000000,0.000000
16,238207.775222,97366.000000,0.000000
32,109129.607664,62180.000000,0.000000
64,206262.015155,107929.000000,0.000000
128,529354.527089,250141.000000,0.000000
256,294383.141737,173168.000000,0.000000
512,229883.728687,182443.000000,0.000000
1024,397102.893824,214967.000000,0.000000
2048,334898.707394,196492.000000,0.000000
4096,318603.191108,174484.000000,0.000000
8192,264881.127597,156925.000000,0.000000
16384,139913.227795,98945.000000,0.000000
32768,525254.152492,406948.000000,0.000000
65536,292972.225921,168682.000000,0.000000
