frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,272636.759354,173779.000000,0.000000
4,148981.161688,78990.000000,0.000000
8,269237.806439,129072.000000,0.000000
16,160136.401349,65000.000000,0.000000
32,845383.964623,510919.000000,0.000000
64,545763.404130,239932.000000,0.000000
128,109530.095837,52726.000000,0.000000
256,118096.963754,42725.000000,0.000000
512,688273.683223,265806.000000,0.000000
1024,173922.520744,94346.000000,0.000000
2048,702751.946539,349040.000000,0.000000
4096,676443.100926,245259.000000,0.000000
8192,308690.531027,137849.000000,0.000000
16384,725213.537755,277497.000000,0.000000
32768,304180.914165,173085.000000,0.000000
65536,393400.854230,179835.000000,0.000000
