frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,336731.751476,80924.000000,0.000000
4,499573.946021,134293.000000,0.000000
8,341457.463972,95178.000000,0.000000
16,514307.688999,144813.000000,0.000000
32,476649.252488,198408.000000,0.000000
64,776633.660695,210702.000000,0.000000
128,588155.668776,229273.000000,0.000000
256,1018928.298252,271552.000000,0.000000
512,885081.243177,173569.000000,0.000000
1024,1119443.341018,256244.000000,0.000000
2048,645627.005262,212689.000000,0.000000
4096,652805.799167,158735.000000,0.000000
8192,592517.261740,144405.000000,0.000000
16384,2105868.609442,238089.000000,0.000000
32768,1770674.710615,279451.000000,0.000000
65536,507002.601424,133269.000000,0.000000
