frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,727534.791429,284051.000000,0.000000
4,598764.199815,322883.000000,0.000000
8,262648.511943,96307.000000,0.000000
16,213233.170323,98259.000000,0.000000
32,145607.848260,59078.000000,0.000000
64,301890.629942,140045.000000,0.000000
128,404858.922170,142564.000000,0.000000
256,108795.134105,32212.000000,0.000000
512,675449.256752,194208.000000,0.000000
1024,392915.243985,176808.000000,0.000000
2048,495147.753515,164787.000000,0.000000
4096,405306.486190,198776.000000,0.000000
8192,876535.990213,280986.000000,0.000000
16384,310949.735023,98976.000000,0.000000
32768,451018.544396,153994.000000,0.000000
65536,379631.435092,92965.000000,0.000000
