frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,144447.301657,72560.000000,0.000000
4,330267.289416,299219.000000,0.000000
8,307961.442992,197358.000000,0.000000
16,154138.451270,74953.000000,0.000000
32,261626.082394,194690.000000,0.000000
64,293847.142001,164440.000000,0.000000
128,284974.857461,226798.000000,0.000000
256,946267.170930,518343.000000,0.000000
512,264310.407094,150454.000000,0.000000
1024,276678.386556,209513.000000,0.000000
2048,214457.787690,142681.000000,0.000000
4096,285691.817462,216253.000000,0.000000
8192,400844.098712,237168.000000,0.000000
16384,448830.943275,217154.000000,0.000000
32768,93634.756816,40069.000000,0.000000
65536,214514.637778,93036.000000,0.000000
