frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,501446.108441,162220.000000,0.000000
4,151009.917158,45571.000000,0.000000
8,250686.242283,81507.000000,0.000000
16,799594.586711,180192.000000,0.000000
32,183535.331571,74311.000000,0.000000
64,255521.972899,108622.000000,0.000000
128,884111.076818,259425.000000,0.000000
256,401020.594184,146076.000000,0.000000
512,743262.787578,218488.000000,0.000000
1024,1148120.532939,244156.000000,0.000000
2048,588633.669441,156461.000000,0.000000
4096,761296.991311,186931.000000,0.000000
8192,810764.695351,182909.000000,0.000000
16384,890566.411279,192396.000000,0.000000
32768,1371338.780699,280193.000000,0.000000
65536,1034439.566257,291726.000000,0.000000
