frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,184963.728158,81647.000000,0.000000
4,215594.643929,97147.000000,0.000000
8,264429.134781,100913.000000,0.000000
16,526874.052048,202670.000000,0.000000
32,396853.603893,184538.000000,0.000000
64,563432.651083,182174.000000,0.000000
128,304574.520272,165269.000000,0.000000
256,291133.564326,77012.000000,0.000000
512,210606.184318,99649.000000,0.000000
1024,280819.202575,137177.000000,0.000000
2048,435624.998444,145378.000000,0.000000
4096,492720.292991,153057.000000,0.000000
8192,400367.276826,177508.000000,0.000000
16384,124743.940674,45799.000000,0.000000
32768,473624.490630,191787.000000,0.000000
65536,405197.031098,147154.000000,0.000000
