frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,142681.197156,125908.000000,0.000000
4,561118.164636,332897.000000,0.000000
8,524959.039597,322880.000000,0.000000
16,128141.705342,92040.000000,0.000000
32,115675.260069,76217.000000,0.000000
64,302698.443405,128906.000000,0.000000
128,261852.999101,149291.000000,0.000000
256,420556.399202,206340.000000,0.000000
512,422055.809031,337456.000000,0.000000
1024,496915.055575,198168.000000,0.000000
2048,271969.651395,107733.000000,0.000000
4096,270891.874468,151205.000000,0.000000
8192,202160.870445,77197.000000,0.000000
16384,608942.473933,212098.000000,0.000000
32768,690160.632115,274329.000000,0.000000
65536,408296.818555,176166.000000,0.000000
