frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,599887.068470,96451.000000,0.000000
4,665419.008250,104886.000000,0.000000
8,806883.564356,119885.000000,0.000000
16,940321.528392,126608.000000,0.000000
32,1184216.138059,154750.000000,0.000000
64,1328108.504313,187153.000000,0.000000
128,1265981.028460,178661.000000,0.000000
256,1099788.395411,165727.000000,0.000000
512,1599185.053154,177590.000000,0.000000
1024,1572788.261136,199077.000000,0.000000
2048,2588482.471983,262169.000000,0.000000
4096,741838.293396,101581.000000,0.000000
8192,3704856.421712,274401.000000,0.000000
16384,2354658.050578,231436.000000,0.000000
32768,3504358.762111,223002.000000,0.000000
65536,324425.872735,22438.000000,0.000000
