frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,319114.959767,130662.000000,0.000000
4,193602.790551,55512.000000,0.000000
8,965334.516233,239390.000000,0.000000
16,381766.415995,151232.000000,0.000000
32,288139.210508,127803.000000,0.000000
64,515345.865355,168252.000000,0.000000
128,1001052.250271,281423.000000,0.000000
256,943847.156125,264147.000000,0.000000
512,555442.435764,186884.000000,0.000000
1024,463275.063439,163260.000000,0.000000
2048,479653.389302,118518.000000,0.000000
4096,863531.104930,218889.000000,0.000000
8192,621254.113547,157439.000000,0.000000
16384,332640.362419,87228.000000,0.000000
32768,846676.817902,197965.000000,0.000000
65536,1116765.562517,243120.000000,0.000000
