frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,541918.338486,85023.000000,0.000000
4,880358.169742,109008.000000,0.000000
8,969671.773603,138832.000000,0.000000
16,1258119.215072,155238.000000,0.000000
32,1255426.363514,173662.000000,0.000000
64,1264123.257950,165488.000000,0.000000
128,1591464.226413,194109.000000,0.000000
256,1742466.529985,235804.000000,0.000000
512,263198.913818,45497.000000,0.000000
1024,1833920.596439,206415.000000,0.000000
2048,1723726.577683,214547.000000,0.000000
4096,2197385.920227,244898.000000,0.000000
8192,2360356.600576,206917.000000,0.000000
16384,2586217.045304,228894.000000,0.000000
32768,2121275.494125,146757.000000,0.000000
65536,1388175.208507,115907.000000,0.000000
