frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,620550.192149,215650.000000,0.000000
4,357593.873623,167245.000000,0.000000
8,282321.537349,105764.000000,0.000000
16,900101.051123,247022.000000,0.000000
32,510984.054461,256127.000000,0.000000
64,201919.891180,75933.000000,0.000000
128,522021.849826,279117.000000,0.000000
256,744348.535392,246804.000000,0.000000
512,299593.893644,200566.000000,0.000000
1024,312942.888878,188199.000000,0.000000
2048,345011.430628,133628.000000,0.000000
4096,510152.398606,147730.000000,0.000000
8192,710793.926832,245325.000000,0.000000
16384,286602.401858,99648.000000,0.000000
32768,258296.037749,103916.000000,0.000000
65536,666455.052969,159694.000000,0.000000
