frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,183107.975192,89793.000000,0.000000
4,235876.394586,151803.000000,0.000000
8,76953.105623,40506.000000,0.000000
16,394971.244842,174306.000000,0.000000
32,630960.439378,290404.000000,0.000000
64,94606.957535,57738.000000,0.000000
128,496450.548224,221677.000000,0.000000
256,92072.290169,39733.000000,0.000000
512,267661.244238,211069.000000,0.000000
1024,215878.469482,80582.000000,0.000000
2048,577399.938310,272697.000000,0.000000
4096,492592.493289,255657.000000,0.000000
8192,299005.302438,190285.000000,0.000000
16384,168332.146624,92116.000000,0.000000
32768,180244.531703,69044.000000,0.000000
65536,1233426.641361,308787.000000,0.000000
