frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,744362.912601,122588.000000,0.000000
4,1100753.753778,155825.000000,0.000000
8,787827.789085,114036.000000,0.000000
16,897461.778210,131857.000000,0.000000
32,1703241.992221,223103.000000,0.000000
64,1660737.271357,200751.000000,0.000000
128,1371505.082785,196683.000000,0.000000
256,1684414.245548,216992.000000,0.000000
512,1334608.420575,188147.000000,0.000000
1024,1928499.306551,212345.000000,0.000000
2048,1457379.779339,178644.000000,0.000000
4096,2681705.150492,270583.000000,0.000000
8192,1500582.359936,187581.000000,0.000000
16384,2079895.914513,201745.000000,0.000000
32768,4319859.338375,277064.000000,0.000000
65536,2745182.197165,254258.000000,0.000000
