frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,182871.738076,119344.000000,0.000000
4,279317.789851,177982.000000,0.000000
8,135718.488162,99167.000000,0.000000
16,336973.589419,156271.000000,0.000000
32,139413.990130,80574.000000,0.000000
64,258247.786647,92681.000000,0.000000
128,483644.344139,256268.000000,0.000000
256,195125.460855,88736.000000,0.000000
512,380703.397837,188985.000000,0.000000
1024,151228.872303,80928.000000,0.000000
2048,586276.108877,320661.000000,0.000000
4096,380562.403130,174424.000000,0.000000
8192,927657.321101,297906.000000,0.000000
16384,185533.069688,84242.000000,0.000000
32768,253215.147098,81942.000000,0.000000
65536,830412.278300,333309.000000,0.000000
