frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,208550.095656,97195.000000,0.000000
4,204908.906820,131365.000000,0.000000
8,405987.963304,216205.000000,0.000000
16,260874.381973,218073.000000,0.000000
32,193643.910310,140888.000000,0.000000
64,199958.301983,152141.000000,0.000000
128,355813.000509,204513.000000,0.000000
256,414968.698648,246300.000000,0.000000
512,288959.620302,179695.000000,0.000000
1024,688364.250925,305340.000000,0.000000
2048,172206.861646,107029.000000,0.000000
4096,614655.139542,249332.000000,0.000000
8192,471479.090966,254842.000000,0.000000
16384,339907.499808,162342.000000,0.000000
32768,142085.316894,79282.000000,0.000000
65536,680971.038750,205530.000000,0.000000
