frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,216294.871860,30994.000000,0.000000
4,655187.019626,108643.000000,0.000000
8,870142.854881,130177.000000,0.000000
16,949749.309768,134222.000000,0.000000
32,1074656.580540,146288.000000,0.000000
64,891667.196852,150100.000000,0.000000
128,1690654.975170,215350.000000,0.000000
256,1375961.957518,182959.000000,0.000000
512,1522205.649741,186119.000000,0.000000
1024,1440590.158170,199821.000000,0.000000
2048,1945776.986219,209780.000000,0.000000
4096,1904688.881209,199330.000000,0.000000
8192,916751.380400,98297.000000,0.000000
16384,740827.685768,69129.000000,0.000000
32768,2395525.968325,203341.000000,0.000000
65536,2556651.884554,273375.000000,0.000000
