frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,528077.228940,533593.605998,533593.605998,533593.605998,533617.261364,533593.605998,21230.000000,12107.000000,12107.000000,12107.000000,12107.000000,12107.000000
16,836672.065833,857419.935723,858884.387280,858884.387280,858884.387280,858884.387280,25075.000000,13814.000000,13814.000000,13814.000000,13814.000000,13814.000000
8,585790.899083,586708.607197,586708.607197,586708.607197,586708.607197,586708.607197,9792.000000,8649.000000,8649.000000,8649.000000,8649.000000,8649.000000
4,670578.747147,672917.366135,675014.499931,675014.499931,675033.528284,675014.499931,18628.000000,12745.000000,10087.000000,10087.000000,10087.000000,10087.000000
128,913742.858656,913751.325850,913751.325850,913751.325850,913742.858656,913751.325850,18050.000000,18050.000000,18050.000000,18050.000000,18050.000000,18050.000000
64,969579.273754,973873.444835,973873.444835,973873.444835,973873.444835,973863.991814,17096.000000,17096.000000,17096.000000,17096.000000,17096.000000,17096.000000
1024,873305.438524,880588.314078,880588.314078,880588.314078,880588.314078,880588.314078,15976.000000,14193.000000,14193.000000,14193.000000,14193.000000,14193.000000
16384,1278042.965358,1297716.383705,1297716.383705,1297716.383705,1297716.383705,1297716.383705,21992.000000,21992.000000,21992.000000,21992.000000,21992.000000,21992.000000
256,1101933.333404,1131678.099979,1131678.099979,1131678.099979,1131678.099979,1131678.099979,20559.000000,20547.000000,20547.000000,20547.000000,20547.000000,20547.000000
32,1071147.540019,1076047.477616,1076047.477616,1076047.477616,1076047.477616,1076047.477616,16738.000000,16539.000000,16539.000000,16539.000000,16539.000000,16539.000000
8192,1288754.452212,1324945.375406,1324945.375406,1324945.375406,1324850.743944,1324945.375406,24025.000000,21645.000000,21645.000000,21645.000000,21645.000000,21645.000000
512,1077998.568030,1104264.320964,1104264.320964,1104264.320964,1104169.403706,1104264.320964,18973.000000,18895.000000,18895.000000,18895.000000,18895.000000,18895.000000
2048,1250907.968245,1266463.024496,1275030.022092,1275030.022092,1275030.022092,1275030.022092,20924.000000,20924.000000,20924.000000,20924.000000,20924.000000,20924.000000
65536,2023321.001945,2113198.841985,2113198.751730,2113198.751730,2113198.831744,2113198.751730,39367.000000,35110.000000,35110.000000,35110.000000,35110.000000,35110.000000
4096,1638898.635334,1642079.819520,1655323.703287,1655323.703287,1654992.919895,1655321.205120,26896.000000,25970.000000,25970.000000,25970.000000,25970.000000,25970.000000
32768,1967214.146686,1997235.528452,1997235.528452,1997236.025488,1997236.025488,1997235.528452,37240.000000,37240.000000,37240.000000,37240.000000,37240.000000,37240.000000
