frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,532216.039572,536455.640931,536455.640931,536455.640931,536455.640931,536455.640931,10461.000000,7589.000000,7589.000000,7589.000000,7589.000000,7589.000000
1024,781587.955845,785567.157616,785567.157616,785567.157616,785567.157616,785469.324796,15060.000000,15060.000000,15060.000000,15060.000000,15060.000000,15060.000000
8,500390.509211,501972.173584,501972.173584,501972.173584,501972.173584,501972.173584,8473.000000,8473.000000,8473.000000,8473.000000,8473.000000,8473.000000
2048,827970.393227,835739.729801,839398.322115,839398.322115,839398.322115,839398.322115,15446.000000,15446.000000,14186.000000,14186.000000,14186.000000,14186.000000
16,732941.182715,735564.435142,737955.275040,737955.275040,737955.275040,737955.275040,13478.000000,13478.000000,13478.000000,13478.000000,13478.000000,13478.000000
32768,844054.674922,852069.464137,852069.464137,852069.464137,852069.464137,852069.464137,23654.000000,15891.000000,15891.000000,15891.000000,15891.000000,15891.000000
4,878425.562282,882051.005061,882051.005061,882051.005061,882051.005061,882051.005061,14779.000000,14779.000000,14779.000000,14779.000000,14779.000000,14779.000000
64,685393.777470,685447.061160,685447.061160,685447.061160,685483.550597,685447.061160,13788.000000,13788.000000,13788.000000,13788.000000,13788.000000,13788.000000
4096,1261903.050582,1296694.470592,1296694.470592,1296694.470592,1296744.380764,1296694.470592,23804.000000,23804.000000,23804.000000,23804.000000,23804.000000,23804.000000
8192,1314038.354304,1337866.347408,1337866.347408,1341950.787851,1341950.787851,1341950.787851,24779.000000,22793.000000,22793.000000,22793.000000,22793.000000,22793.000000
256,1287298.568284,1289612.952599,1289612.952599,1289612.952599,1289612.952599,1289612.952599,23470.000000,23470.000000,23470.000000,23470.000000,23470.000000,23470.000000
65536,813625.034287,822206.677495,822206.677495,822206.677495,822206.677495,822206.677495,16229.000000,16229.000000,16229.000000,16229.000000,16229.000000,16229.000000
128,1133175.429495,1143405.476510,1143405.476510,1143405.476510,1143405.476510,1143405.476510,19628.000000,18104.000000,18104.000000,18104.000000,18104.000000,18104.000000
32,1208866.819564,1215950.729172,1215950.729172,1215950.729172,1215950.729172,1215950.729172,19790.000000,19790.000000,19790.000000,19790.000000,19790.000000,19790.000000
512,1452492.232516,1473025.488958,1473025.488958,1473025.488958,1473025.488958,1473025.488958,24551.000000,22560.000000,22560.000000,22560.000000,22560.000000,22560.000000
16384,1454498.820914,1473956.777349,1473956.777349,1473956.777349,1473956.777349,1473956.777349,22859.000000,20297.000000,20297.000000,20297.000000,20297.000000,20297.000000
