frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
4,468107.156029,468107.156029,468107.156029,468107.156029,468107.156029,468107.156029,9202.000000,9202.000000,9202.000000,9202.000000,9202.000000,9202.000000
8,570433.591277,570379.064741,570379.064741,570379.064741,570379.064741,570379.064741,9361.000000,9361.000000,9361.000000,9361.000000,9361.000000,9361.000000
32,647750.403525,647750.403525,647750.403525,647750.403525,647750.403525,647750.403525,9884.000000,9884.000000,9884.000000,9884.000000,9884.000000,9884.000000
16,749164.786042,749164.786042,749164.786042,749164.786042,749164.786042,749164.786042,11815.000000,11815.000000,11815.000000,11815.000000,11815.000000,11815.000000
1024,802673.619221,802673.619221,802673.619221,802673.619221,802673.619221,802673.619221,13037.000000,13037.000000,13037.000000,13037.000000,13037.000000,13037.000000
256,662480.652124,662480.652124,662480.652124,662480.652124,662480.652124,662480.652124,11630.000000,11630.000000,11630.000000,11630.000000,11630.000000,11630.000000
2,642356.029400,642756.631682,642756.631682,642756.631682,642756.631682,642756.631682,11876.000000,9099.000000,9099.000000,9099.000000,9099.000000,9099.000000
4096,771874.857017,771847.874418,771847.874418,771874.857017,771874.857017,771847.874418,12455.000000,12455.000000,12455.000000,12455.000000,12455.000000,12455.000000
8192,868152.757434,868152.757434,868152.757434,868152.757434,868152.757434,868152.757434,16576.000000,16576.000000,16576.000000,16576.000000,16576.000000,16576.000000
64,956084.060472,956084.060472,956084.060472,956084.060472,956084.060472,956084.060472,15529.000000,15529.000000,15529.000000,15529.000000,15529.000000,15529.000000
16384,870517.478521,870480.034639,870480.034639,870480.034639,870517.478521,870480.034639,17093.000000,17093.000000,17093.000000,17093.000000,17093.000000,17093.000000
128,1378273.884726,1378273.884726,1378273.884726,1378273.884726,1378273.884726,1378273.884726,23603.000000,23603.000000,23603.000000,23603.000000,23603.000000,23603.000000
512,1202271.198565,1202063.121243,1202063.121243,1202063.121243,1202063.121243,1202063.121243,18212.000000,18212.000000,18212.000000,18212.000000,18212.000000,18212.000000
2048,1365564.419027,1365564.419027,1365564.419027,1365564.419027,1365564.419027,1365564.419027,27779.000000,27779.000000,27779.000000,27779.000000,27779.000000,27779.000000
65536,2819567.166538,2819567.166538,2819567.166538,2819567.166538,2819567.166538,2819567.166538,53205.000000,53205.000000,53205.000000,53205.000000,53205.000000,53205.000000
32768,3016073.809573,3019191.423720,3019191.423720,3019191.423720,3019191.423720,3019191.423720,54068.000000,54068.000000,54068.000000,54068.000000,54068.000000,54068.000000
