frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
32768,2259516.398663,2259516.402728,2259516.398663,2259516.398663,2259516.398663,2259516.398663,46741.000000,46741.000000,46741.000000,46741.000000,46741.000000,46741.000000
2,392637.155236,392236.558193,392452.699179,392637.155236,392637.155236,392637.155236,6873.000000,8123.000000,6873.000000,6873.000000,6873.000000,6873.000000
16,481768.640450,481464.446021,481768.640450,481768.640450,481768.640450,481768.640450,7985.000000,8273.000000,7985.000000,7985.000000,7985.000000,7985.000000
4096,396190.849732,394704.005513,394522.105831,396190.849732,396190.849732,396190.849732,9416.000000,11568.000000,10171.000000,9416.000000,9416.000000,9416.000000
8192,680607.953322,675040.775979,679981.235737,680607.953322,680607.953322,680607.953322,14866.000000,16678.000000,16678.000000,14866.000000,14866.000000,14866.000000
4,524865.661815,523075.245501,524865.661815,524865.661815,524865.661815,524865.661815,7985.000000,9631.000000,7985.000000,7985.000000,7985.000000,7985.000000
8,795427.784348,791884.195334,795427.784348,795427.784348,795427.784348,795427.784348,13681.000000,14502.000000,13681.000000,13681.000000,13681.000000,13681.000000
2048,896666.277723,894317.257787,896666.277723,896666.277723,896666.277723,896666.277723,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000
64,640873.071464,637602.354404,640873.071464,640873.071464,640873.071464,640873.071464,10805.000000,11948.000000,10805.000000,10805.000000,10805.000000,10805.000000
32,823745.839203,821216.187741,823745.839203,823745.839203,823745.839203,823745.839203,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000
128,1041130.247255,1040375.834423,1041130.247255,1041130.247255,1041130.247255,1041130.247255,19496.000000,19496.000000,19496.000000,19496.000000,19496.000000,19496.000000
1024,1059980.259551,1054237.896336,1058122.145122,1059980.259551,1059980.259551,1059980.259551,19185.000000,19185.000000,19185.000000,19185.000000,19185.000000,19185.000000
256,972649.145281,969364.928914,972649.145281,972649.145281,972649.145281,972649.145281,17923.000000,17923.000000,17923.000000,17923.000000,17923.000000,17923.000000
16384,1749808.704589,1724927.880743,1741451.194432,1741451.194432,1749808.704589,1749808.704589,28774.000000,31007.000000,30464.000000,30464.000000,28774.000000,28774.000000
512,1569472.524246,1562041.376746,1569472.524246,1569472.524246,1569472.524246,1569472.524246,25515.000000,25515.000000,25515.000000,25515.000000,25515.000000,25515.000000
65536,2220788.247559,2183962.647289,2220788.247559,2220788.247559,2220788.247559,2220788.247559,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000
