frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
32,371603.125435,373016.965526,373607.576973,373607.576973,373607.576973,373607.576973,9128.000000,9128.000000,6229.000000,6229.000000,6229.000000,6229.000000
8,760982.583169,775513.135815,775513.135815,775522.144879,775522.144879,775513.135815,17641.000000,15525.000000,15525.000000,15525.000000,15525.000000,15525.000000
16,565617.562595,565617.562595,565617.562595,565617.562595,565617.562595,565617.562595,9061.000000,9061.000000,9061.000000,9061.000000,9061.000000,9061.000000
256,907463.563007,907459.713203,907459.713203,907459.713203,907459.713203,907459.713203,18160.000000,18160.000000,18160.000000,18160.000000,18160.000000,18160.000000
2,805973.752781,810979.880335,810979.880335,810979.880335,810979.880335,810979.880335,23868.000000,13625.000000,13625.000000,13625.000000,13625.000000,13625.000000
4,667762.780221,670125.928798,670125.928798,670125.928798,670125.928798,670125.928798,12943.000000,10817.000000,10817.000000,10817.000000,10817.000000,10817.000000
64,897333.126472,905342.236000,905342.236000,905342.236000,905336.244382,905342.236000,16338.000000,16338.000000,16338.000000,16338.000000,16338.000000,16338.000000
128,968831.918719,1001064.837572,1001064.837572,1001064.837572,1001069.406619,1001064.837572,21069.000000,17673.000000,17673.000000,17673.000000,17673.000000,17673.000000
1024,1096459.338579,1106051.737598,1106099.808708,1106099.808708,1106099.808708,1106099.808708,22593.000000,22593.000000,22593.000000,22593.000000,22593.000000,22593.000000
2048,1394149.458472,1432949.279447,1432949.279447,1432949.279447,1432975.149172,1432949.279447,26513.000000,26513.000000,26513.000000,26513.000000,26513.000000,26513.000000
512,1537579.193886,1549159.403357,1549159.403357,1549159.403357,1549159.403357,1549159.403357,24767.000000,24767.000000,24767.000000,24767.000000,24767.000000,24767.000000
4096,1557662.153102,1591191.518583,1602040.678477,1602040.678477,1602040.678477,1602040.678477,27326.000000,27206.000000,27206.000000,27206.000000,27206.000000,27206.000000
16384,1931429.654008,1958290.697736,1958290.697736,1958290.697736,1958046.013685,1958290.697736,32814.000000,29806.000000,29806.000000,29806.000000,29806.000000,29806.000000
8192,1647870.497072,1677986.908255,1677824.019471,1677837.364827,1677571.998746,1677986.908255,23742.000000,23298.000000,23298.000000,23298.000000,23298.000000,23298.000000
32768,1620899.127105,1667400.165714,1669599.405491,1669599.405491,1662614.384560,1669599.405491,35623.000000,25400.000000,25400.000000,25400.000000,25400.000000,25400.000000
65536,3598181.341752,3794887.343264,3800015.924280,3799835.562149,3799835.562149,3800084.264798,55413.000000,49450.000000,49450.000000,49450.000000,49450.000000,49450.000000
