frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
8192,680607.856679,677481.664159,674785.171799,679898.835739,680607.856679,680607.856679,14866.000000,23986.000000,17490.000000,16678.000000,14866.000000,14866.000000
4096,396180.456710,391433.311003,393400.163826,394906.272032,396180.456710,396180.456710,9416.000000,12814.000000,10733.000000,9880.000000,9416.000000,9416.000000
64,640872.971485,632515.064919,634910.738225,640872.104375,640872.971485,640872.971485,10805.000000,12795.000000,11232.000000,10805.000000,10805.000000,10805.000000
16,481762.100854,479313.440506,479065.038937,481762.100854,481762.100854,481762.100854,7985.000000,9892.000000,8570.000000,7985.000000,7985.000000,7985.000000
2,392629.334509,391995.623720,391489.404136,392380.187763,392629.334509,392629.334509,6873.000000,9029.000000,7249.000000,6873.000000,6873.000000,6873.000000
8,795425.051821,789651.066039,790502.001292,795425.051821,795425.051821,795425.051821,13681.000000,26551.000000,13682.000000,13681.000000,13681.000000,13681.000000
128,1041130.196714,1030218.649664,1037222.338937,1041130.196714,1041130.196714,1041130.196714,19496.000000,19850.000000,19496.000000,19496.000000,19496.000000,19496.000000
2048,896665.661630,886437.033680,894232.614803,896655.143724,896665.661630,896665.661630,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000
4,524865.675329,520673.444740,521646.678649,524869.467455,524865.675329,524865.675329,7985.000000,10403.000000,9182.000000,7985.000000,7985.000000,7985.000000
32,823730.764645,816184.665647,820153.081712,823654.460767,823730.764645,823730.764645,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000
256,972644.617262,955472.553708,966205.179284,972644.617262,972644.617262,972644.617262,17923.000000,17981.000000,17923.000000,17923.000000,17923.000000,17923.000000
512,1569470.072869,1555074.799088,1562754.013275,1569470.072869,1569470.072869,1569470.072869,25515.000000,47170.000000,25515.000000,25515.000000,25515.000000,25515.000000
1024,1059973.684484,1046738.408470,1050241.865017,1056712.080599,1059973.684484,1059973.684484,19185.000000,36940.000000,19185.000000,19185.000000,19185.000000,19185.000000
65536,2220787.087870,2154059.779907,2174930.730481,2215172.990200,2220787.087870,2220787.087870,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000
32768,2259516.207958,2203908.510540,2257915.920570,2259516.207958,2259516.207958,2259516.207958,46741.000000,81200.000000,46741.000000,46741.000000,46741.000000,46741.000000
16384,1749808.027905,1727195.537666,1725303.153009,1739774.500599,1743768.752886,1749808.027905,28774.000000,35647.000000,31833.000000,31379.000000,29383.000000,28774.000000
