frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1708008.305452,26612.000000,52120.655781
4,769811.544912,18476.000000,47874.576635
8,895857.388864,19284.000000,35634.067618
16,8134079.095827,104687.000000,222402.996225
32,9112244.187691,111339.000000,268674.636704
64,325809.174059,28968.000000,7315.343464
128,1006573.800887,19429.000000,29819.426470
256,2367545.089489,58106.000000,476916.247316
512,6181681.166235,102913.000000,655453.984287
1024,6230666.482842,86301.000000,999878.073293
2048,2594159.775174,45280.000000,397569.792059
4096,890370.558625,24351.000000,212186.654894
8192,1871322.540550,33663.000000,646713.980168
16384,1000603.830073,36847.000000,855462.634609
32768,1186022.491406,19147.000000,698250.801258
65536,1043953.462147,18068.000000,688469.572524
