frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1122654.459674,18295.000000,29233.921410
4,250641.151152,5347.000000,833.545440
8,442106.634459,8759.000000,14273.359976
16,526560.858562,9310.000000,12044.034498
32,1158644.195838,21882.000000,55682.464601
64,1072731.084500,17802.000000,61902.284522
128,1072027.738765,15251.000000,34770.747993
256,1274049.486761,27244.000000,121953.146774
512,1517182.253540,25677.000000,143826.387708
1024,1098234.794612,21907.000000,256537.931815
2048,1513252.407190,21911.000000,298766.858564
4096,462721.041565,11571.000000,75010.754316
8192,1756087.783345,30531.000000,309653.713537
16384,835628.870581,15947.000000,154860.062518
32768,1893598.611026,34085.000000,401291.366902
65536,892443.804691,17765.000000,591378.370590
