frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,815815.821484,16164.000000,500.750437
4,354437.651861,9324.000000,4483.016618
8,3915287.876522,50467.000000,99323.162178
16,1068862.805166,23986.000000,30046.381047
32,369365.733572,9488.000000,18657.528427
64,662507.739753,12836.000000,543.405926
128,2094974.035606,31359.000000,74759.986851
256,3009372.298589,51376.000000,84711.596078
512,777121.301669,13477.000000,16088.557984
1024,580657.625024,11297.000000,154023.594043
2048,2422833.337747,48369.000000,373280.427558
4096,986654.106384,26187.000000,407947.624861
8192,3242720.766988,41901.000000,612667.663736
16384,2434753.709942,42766.000000,1045926.079874
32768,711781.025312,18650.000000,508030.905791
65536,543082.278500,16413.000000,50174.357804
