frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,722380.769368,15690.000000,25449.665204
4,310247.323921,7794.000000,9323.669128
8,611258.885728,10936.000000,1287.751917
16,820751.622622,13969.000000,13230.239869
32,849045.121037,28173.000000,2266.873618
64,1910962.715325,28950.000000,68710.005079
128,588166.756992,11616.000000,11211.521083
256,716936.257157,14789.000000,54652.308149
512,1883946.629811,28905.000000,296877.407355
1024,1205345.158718,25549.000000,89373.051386
2048,1630348.374819,31716.000000,535232.095611
4096,1458897.916000,24975.000000,385515.477784
8192,3629450.413165,87802.000000,815104.019779
16384,2091330.392558,40067.000000,1199638.923955
32768,1582984.304509,24993.000000,760593.000113
65536,3835230.566557,58594.000000,2866738.744807
