frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,240882.797945,8188.000000,5526.658122
4,3097860.390903,45905.000000,134859.753088
8,3647306.395905,67724.000000,74697.784813
16,969080.685696,16957.000000,37235.642468
32,822255.136024,15890.000000,18932.628344
64,1543376.683574,28093.000000,85140.573941
128,1191647.755913,20804.000000,83244.529298
256,619721.992125,13946.000000,1064.540746
512,3140973.394453,67140.000000,489387.466167
1024,727372.954316,18241.000000,134141.833971
2048,2704643.183275,55238.000000,177903.438519
4096,19390294.627130,228621.000000,5214374.032447
8192,3772295.767114,70793.000000,1893215.954832
16384,2401294.613115,42873.000000,1407872.933140
32768,1945845.089814,38844.000000,842714.941615
65536,767231.013123,18223.000000,600019.498281
