frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,2298682.975114,43327.000000,30284.565541
4,3445629.355950,70306.000000,5980.451321
8,3362070.424856,51283.000000,70100.011940
16,536121.173002,13646.000000,8381.970413
32,284801.869601,20301.000000,6596.629442
64,1557304.679212,23874.000000,129561.278482
128,1126201.899654,19760.000000,776.007088
256,942665.969062,20164.000000,15194.587457
512,1974726.166319,41369.000000,460675.376264
1024,507010.357762,20801.000000,1101.707765
2048,715560.235381,14717.000000,203767.007832
4096,929992.560581,22419.000000,134275.387451
8192,484871.328737,14924.000000,100701.559854
16384,3252860.051742,51223.000000,244612.218893
32768,1099143.533647,27973.000000,38160.987461
65536,4423973.287628,78723.000000,3532787.868123
