frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,5852118.428978,108114.000000,8067.771254
4,372463.768481,13705.000000,6803.539887
8,2503874.771102,45555.000000,73982.139047
16,1685337.286951,27347.000000,32945.781687
32,4488723.619781,59525.000000,149788.870144
64,3729163.274953,72135.000000,8309.208205
128,740959.902943,14542.000000,1807.257868
256,2756506.581388,55401.000000,7671.413820
512,2432635.402579,33988.000000,298282.107893
1024,548376.769792,12693.000000,3449.056103
2048,2040881.861216,39671.000000,386226.744975
4096,6047805.519022,87298.000000,759383.898245
8192,5035005.576475,86734.000000,2825717.603195
16384,843627.703598,16425.000000,426684.237797
32768,801483.106990,22848.000000,585422.738658
65536,601826.443141,17518.000000,0.000000
