frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,230276.590078,5881.000000,89.755223
4,2046418.461486,26997.000000,50283.875855
8,2852636.727231,53152.000000,1223.973856
16,259453.972837,16477.000000,5632.704856
32,1826272.604468,38876.000000,8044.235824
64,1952812.684797,45506.000000,248.233761
128,813489.851333,18602.000000,34799.905704
256,699401.551007,13649.000000,59776.720895
512,1190737.962886,24527.000000,152292.545724
1024,2344478.513876,64928.000000,91919.048521
2048,2134263.886385,36273.000000,569294.379813
4096,2523815.558096,37940.000000,655054.818766
8192,2580102.139872,48178.000000,1167852.020526
16384,954177.393143,18181.000000,478711.861260
32768,1323981.327433,29049.000000,738666.969352
65536,1938112.941861,34095.000000,1030152.870997
