frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1221042.216248,20817.000000,32401.174423
4,390973.040230,8603.000000,7435.128176
8,289036.559338,6077.000000,7293.840278
16,710970.808103,12000.000000,21577.415323
32,559114.566125,10963.000000,24243.830803
64,1681065.418880,32666.000000,25725.911179
128,1055591.337492,21891.000000,3907.104682
256,1225022.542644,20925.000000,83333.907043
512,386191.780991,9198.000000,94367.818042
1024,1887216.519114,23589.000000,271124.609835
2048,1509023.387815,23121.000000,108032.068822
4096,1057950.857871,15472.000000,106228.782813
8192,556956.959467,12641.000000,252067.190608
16384,2458794.013197,34607.000000,1091517.616786
32768,2090598.768505,44704.000000,1020045.429440
65536,3011460.494063,53420.000000,1175129.516082
