frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1865416.838476,42703.000000,57397.428880
4,730563.760999,19583.000000,451.534052
8,3921627.203904,56836.000000,127661.429398
16,320633.345780,10019.000000,15073.798758
32,452224.752202,11770.000000,21765.543457
64,1387318.889608,22682.000000,75312.626850
128,3823893.397370,50488.000000,214381.046329
256,2734396.429674,39252.000000,294031.685711
512,705729.772950,14653.000000,131753.075562
1024,1625531.630234,32119.000000,202115.733460
2048,4472115.123552,62900.000000,1342779.003992
4096,536707.244297,14578.000000,177561.159314
8192,1312694.588636,25419.000000,551385.248980
16384,1020638.165035,21087.000000,16023.509572
32768,9112869.962230,155491.000000,3297306.757310
65536,6722434.824034,86413.000000,2846813.566414
