frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,508628.352729,9732.000000,5899.427515
4,631895.479803,15607.000000,1575.449777
8,614865.258094,10396.000000,12037.235314
16,419602.517170,7591.000000,12157.084601
32,1191348.834499,17171.000000,57500.126243
64,1369413.503905,25887.000000,55546.819558
128,1195140.065561,17169.000000,81581.357417
256,2197294.500224,32705.000000,223175.190454
512,1564900.564665,27879.000000,315046.962507
1024,1644565.991307,34561.000000,28944.060462
2048,2718342.988281,47719.000000,579955.669458
4096,299912.831900,6735.000000,83383.917892
8192,832776.376904,25203.000000,538138.839619
16384,1978187.313938,31776.000000,1007303.551550
32768,1966102.346422,35873.000000,1271161.187765
65536,1114515.115061,19709.000000,0.000000
