frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1456743.880418,35103.000000,10986.779555
4,231277.307026,5940.000000,14000.130249
8,2247306.152544,40586.000000,72719.192357
16,681816.151855,13741.000000,12234.107936
32,530202.880389,10301.000000,16051.777845
64,807243.001513,12132.000000,1153.562309
128,1820460.953969,32062.000000,29127.564522
256,582585.792192,14486.000000,6245.418881
512,965775.055514,15261.000000,125426.554330
1024,1220297.642725,29914.000000,27146.924890
2048,1719257.214540,39232.000000,46867.535384
4096,3031283.894862,51660.000000,413668.109631
8192,1591168.040683,24961.000000,414757.266701
16384,587045.475963,16461.000000,173715.003736
32768,746681.881771,15890.000000,330139.568852
65536,3115725.269298,54037.000000,827370.895166
