frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,351173.078300,6422.000000,5135.720495
4,868487.948642,15096.000000,21899.140691
8,459450.561804,8443.000000,3698.250127
16,807369.984931,13828.000000,1097.056061
32,825340.113671,13933.000000,28998.481236
64,763659.715544,13844.000000,29059.232337
128,1045328.649183,17561.000000,49141.082721
256,862887.684649,16477.000000,115448.852887
512,1634133.631902,28910.000000,39464.575280
1024,1188133.603607,21575.000000,302836.498225
2048,746771.361359,10490.000000,31237.353217
4096,1047708.697439,18462.000000,52397.077648
8192,1900859.616782,29976.000000,430867.912456
16384,1218484.756826,26917.000000,839671.894499
32768,2322607.554853,41432.000000,1323250.361886
65536,3569233.205518,62256.000000,860093.362708
