frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,335238.404005,5786.000000,2500.294783
4,483678.073742,8069.000000,2222.308259
8,570234.322233,9575.000000,6877.070743
16,743437.482495,12162.000000,42893.355791
32,545432.622750,11282.000000,9602.601002
64,976397.780303,17767.000000,17897.846127
128,1330272.360073,22715.000000,65506.993245
256,1200233.406758,20573.000000,127995.206020
512,922152.191294,18080.000000,27401.262854
1024,1020794.935253,18026.000000,140750.640599
2048,1918255.015059,30755.000000,229258.036636
4096,2070869.784508,32697.000000,276421.523252
8192,1716955.837252,31259.000000,514135.541403
16384,1526856.575458,32641.000000,810495.856690
32768,1052890.054903,26356.000000,773885.689999
65536,3663403.546927,66471.000000,2654282.762595
