frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,491613.608031,43735.000000,5590.523231
4,442414.770521,49787.000000,130.242082
8,906417.069659,46061.000000,500.000000
16,1065944.159305,45157.000000,26567.019912
32,956014.568329,44192.000000,38504.774990
64,1037099.451498,43223.000000,56007.928680
128,1215479.937428,46592.000000,85672.502660
256,1126008.250846,43747.000000,110809.174963
512,1756439.763566,156919.000000,107086.530175
1024,1263555.909860,83975.000000,131852.219056
2048,1439018.307473,112050.000000,337670.941061
4096,1376226.895817,116240.000000,310999.568106
8192,1075196.092123,49307.000000,324785.396898
16384,881507.339882,55968.000000,659218.914040
32768,3085765.348170,278271.000000,1624860.988188
65536,2273630.608401,176393.000000,1980046.358208
