frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,796337.864760,33817.000000,52.924474
4,723629.460703,36764.000000,23273.994243
8,823352.178826,38374.000000,3230.724841
16,813762.921120,33071.000000,236.216003
32,782875.169052,33620.000000,25847.940808
64,906804.486414,36516.000000,55784.896719
128,1305644.666906,100595.000000,69063.649961
256,1036700.631266,35377.000000,8939.119084
512,899494.942304,33145.000000,98886.927311
1024,1067298.110912,33633.000000,104420.425061
2048,1209446.347816,92415.000000,236102.076641
4096,1116576.532416,54934.000000,264778.285826
8192,1415639.693001,90387.000000,341144.942867
16384,1249671.736898,71833.000000,649228.766729
32768,864675.954045,34944.000000,301824.778893
65536,1110567.663956,77026.000000,668025.806305
