frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,769073.547162,38423.000000,0.000000
4,860053.899229,44204.000000,0.000000
8,580417.405345,37702.000000,0.000000
16,1007830.723337,39087.000000,0.000000
32,883737.510518,42804.000000,0.000000
64,1202813.058050,60858.000000,0.000000
128,788014.214567,38162.000000,0.000000
256,1112299.042247,39085.000000,0.000000
512,1411598.268364,126107.000000,0.000000
1024,970037.829123,43291.000000,0.000000
2048,862859.785523,39078.000000,0.000000
4096,500613.144473,38628.000000,0.000000
8192,1213135.853266,35851.000000,0.000000
16384,2065438.829221,139293.000000,0.000000
32768,792098.997613,40481.000000,0.000000
65536,1037079.736403,102128.000000,0.000000
