frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,433137.347706,28389.000000,0.000000
4,263049.098048,31652.000000,0.000000
8,840031.506022,28894.000000,0.000000
16,911236.082379,29772.000000,0.000000
32,864911.815223,28389.000000,0.000000
64,1062133.937914,31566.000000,0.000000
128,1378489.200110,111852.000000,0.000000
256,1372550.826360,98299.000000,0.000000
512,1469495.937884,124879.000000,0.000000
1024,1267146.442894,129272.000000,0.000000
2048,1127077.530823,47090.000000,0.000000
4096,684199.971158,27462.000000,0.000000
8192,761305.162428,30249.000000,0.000000
16384,966784.969538,39342.000000,0.000000
32768,4676650.137232,277990.000000,0.000000
65536,160520.276059,21876.000000,0.000000
