frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,584353.824467,36288.000000,861.445297
4,651021.009771,32587.000000,980.026020
8,734511.123150,36290.000000,110.679718
16,1035595.918507,33089.000000,21109.882354
32,1066303.584579,34536.000000,3117.305888
64,1059985.854089,41053.000000,49293.161443
128,977048.911540,36297.000000,40871.002826
256,1122016.284700,68586.000000,113155.769959
512,1291554.509677,84397.000000,76256.488957
1024,1095099.144169,36765.000000,198076.152583
2048,2118758.360479,179134.000000,500312.334140
4096,2388819.194863,214593.000000,842029.185415
8192,2038308.526319,164302.000000,323433.419799
16384,857483.339976,36758.000000,346441.287258
32768,4555790.341061,237870.000000,3969064.211755
65536,3911676.559172,276885.000000,2109067.974646
