frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,775412.847858,32562.000000,0.000000
4,716358.550223,37701.000000,0.000000
8,820527.183655,33494.000000,0.000000
16,821623.868844,33958.000000,0.000000
32,896317.293869,40558.000000,0.000000
64,889853.704189,31763.000000,0.000000
128,1057360.482313,34138.000000,0.000000
256,1019850.950158,35453.000000,0.000000
512,1283396.695694,96406.000000,0.000000
1024,1482091.028447,109212.000000,0.000000
2048,1028567.926597,36457.000000,0.000000
4096,1164050.244553,36296.000000,0.000000
8192,3589407.863335,230804.000000,0.000000
16384,963922.377267,31257.000000,0.000000
32768,3583745.399412,265215.000000,0.000000
65536,1741982.477396,150815.000000,0.000000
