frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,348605.300997,39074.000000,99.764723
4,708187.575888,39552.000000,2075.003855
8,795183.136062,44201.000000,23742.133834
16,712861.600808,38657.000000,453.011037
32,948370.194341,38205.000000,33299.885165
64,1093728.427795,41152.000000,45700.531999
128,850080.368924,39553.000000,54463.209527
256,951445.558378,38155.000000,63768.701422
512,1428295.094957,104899.000000,217357.074589
1024,1244407.779994,38874.000000,106965.274043
2048,1218754.330022,41366.000000,176016.036357
4096,1074064.335701,37685.000000,238018.412345
8192,1530849.928908,99585.000000,818774.233158
16384,1008796.338780,63077.000000,292737.327077
32768,1294853.215997,116888.000000,1125130.582872
65536,1156504.442134,102867.000000,925058.890143
