frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,611739.988547,51301.000000,28377.203192
4,691168.304037,41125.000000,31172.199024
8,569435.164916,45122.000000,140.989361
16,866751.460409,44694.000000,24687.126179
32,861783.780605,43266.000000,25641.095082
64,876454.082992,43741.000000,45739.982499
128,856220.807868,51702.000000,35769.414980
256,931819.605677,46061.000000,64605.834953
512,1129822.111295,44252.000000,154522.415086
1024,1063995.273401,41876.000000,149329.187227
2048,1495962.287146,132888.000000,113849.017040
4096,1679446.616440,177526.000000,597014.532651
8192,915329.931927,44205.000000,388156.827580
16384,1435416.620708,84816.000000,288584.114857
32768,2631695.830615,253547.000000,1893829.058811
65536,1954140.973580,122521.000000,1707562.063924
