frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,783836.914452,28383.000000,226.126071
4,833212.588306,29347.000000,4375.022171
8,736387.071747,30748.000000,1758.261073
16,685883.114631,29321.000000,29951.042352
32,1109645.681264,62118.000000,34191.175060
64,1017434.951102,28512.000000,27921.923752
128,1027219.597615,28127.000000,43350.860522
256,1183907.907067,74126.000000,93815.601336
512,1576868.339957,133053.000000,107763.377295
1024,1216365.664123,63199.000000,187352.870264
2048,1522021.838753,121918.000000,232095.176305
4096,1007376.907726,31181.000000,165914.281248
8192,1774815.501030,167894.000000,175816.740005
16384,904111.039753,32568.000000,243100.511830
32768,2936991.487101,255744.000000,1031371.121755
65536,2492363.861181,170405.000000,1742326.651127
