frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,786335.627178,34001.000000,0.000000
4,985790.064232,32588.000000,0.000000
8,648732.958061,38198.000000,0.000000
16,408651.014692,39103.000000,0.000000
32,651738.290265,33051.000000,0.000000
64,1109115.954244,55050.000000,0.000000
128,1111728.321150,56169.000000,0.000000
256,1506084.551112,127589.000000,0.000000
512,1033247.510281,58017.000000,0.000000
1024,947105.918959,38159.000000,0.000000
2048,1421102.804431,147710.000000,0.000000
4096,1660285.945898,154216.000000,0.000000
8192,935496.442487,34911.000000,0.000000
16384,1416083.164318,65982.000000,0.000000
32768,1589034.743020,90710.000000,0.000000
65536,2478896.739184,200384.000000,0.000000
