frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,714409.410406,49324.000000,36038.132554
4,595800.830864,40471.000000,39.076847
8,1047907.501407,46579.000000,23750.022821
16,1109280.239804,44669.000000,35870.528335
32,1028607.329768,43776.000000,29861.507665
64,1271105.282992,91249.000000,25599.409856
128,1227113.695864,85773.000000,71942.574391
256,920698.797645,42822.000000,89008.977502
512,1387123.829163,87026.000000,194142.618760
1024,1131851.524547,50530.000000,142002.092879
2048,904225.389313,44660.000000,134828.418499
4096,1205545.086648,95659.000000,437461.992662
8192,1288574.494101,69626.000000,327904.917502
16384,4071316.964071,239786.000000,435712.509982
32768,1129598.051047,44191.000000,480502.603839
65536,1728350.520112,134967.000000,1030212.999848
