frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,681642.749876,27948.000000,1197.680258
4,672799.897614,33506.000000,20970.844332
8,774345.537514,29314.000000,18148.640059
16,1101702.060478,68124.000000,37370.749591
32,785152.883673,27582.000000,23753.987223
64,966732.793786,32565.000000,21411.070291
128,1278908.709358,89579.000000,55923.292982
256,1179312.558014,78114.000000,108899.669435
512,1000797.347213,29472.000000,103302.704461
1024,918007.330092,28846.000000,183016.749900
2048,1543255.507788,98283.000000,147275.523666
4096,1321150.281342,92053.000000,547108.433273
8192,2935127.292142,194649.000000,1876198.764672
16384,1104841.025574,62757.000000,498982.654337
32768,1001848.466934,29826.000000,418905.119430
65536,602707.615450,32105.000000,0.000000
