frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,507148.350381,30259.000000,0.000000
4,796498.056537,28870.000000,0.000000
8,672338.629884,31637.000000,0.000000
16,711337.540100,30243.000000,0.000000
32,985373.832073,31182.000000,0.000000
64,1411786.434892,101628.000000,0.000000
128,796242.307104,29828.000000,0.000000
256,1231149.706273,85718.000000,0.000000
512,807751.922823,32157.000000,0.000000
1024,1474275.238523,112196.000000,0.000000
2048,927210.077358,39224.000000,0.000000
4096,2372755.738057,206945.000000,0.000000
8192,673953.424120,28849.000000,0.000000
16384,2148078.512875,141639.000000,0.000000
32768,3821877.233289,204693.000000,0.000000
65536,3174538.872603,252927.000000,0.000000
